id,post_date,post_status,post_title,post_content,post_excerpt,post_type,ping_status,comment_status,post_categories,actividad_destino
3259,04/06/13 22:43,publish,High Tide Los Cabos,Con High Tide los Cabos‰Û_‰Û_‰Û_vive la experiencia !!Explora caminos de la Baja Sur y disfruta de espectaculares vistas de las faldas de La Sierra de la Laguna mientras se conduce un jeep 4x4. åÊDespuÌ©s puedes tomarte un descanso y disfrutar de una comida en el histÌ_rico pueblo de Todos Santos; tambiÌ©n se tendrÌÁ tiempo libre para visitar las galerÌ_as y tiendas de artesanÌ_as que este pueblo Ì¼nico tiene para ofrecer.,Con High Tide los Cabos‰Û_‰Û_‰Û_vive la experiencia !!Explora caminos de la Baja Sur y disfruta de espectaculares vistas de las faldas de La Sierra de la Laguna mientras se conduce un jeep 4x4.  DespuÌ©s puedes tomarte un descanso y disfrutar de una comida en el histÌ_rico pueblo de Todos Santos; tambiÌ©n se tendrÌÁ tiempo libre para visitar las galerÌ_as y tiendas de artesanÌ_as que este pueblo Ì¼nico tiene para ofrecer.,actividades,closed,closed,Deportes Terrestres:deportes-terrestres,cabo-pulmo
3218,13/05/13 18:10,publish,High Tide Los Cabos - San JosÌ© del Cabo,"Con High Tide los Cabos‰Û_‰Û_‰Û_vive la experiencia !! Te invitamos a conocer el arte del SUP, el deporte mÌÁs popular entre los amantes de las experiencias nuevas, nuestros guÌ_as te enseÌ±aran la manera correcta de aprender!!
Nuestras lecciones se dan en la bahÌ_a con mejor vista en los Cabos, mientras lo practicas tendrÌÁs la vista perfecta de El Arco de Cabo San Lucas. Durante el tour tendrÌÁs un tiempo para relajarte y disfrutar de un bello snorkel en la piedra Pelicano, conocida por sus abundantes especies marinas. Si no deseas snorkelear hay playas hermosas en las que puedes simplemente nadar o relajarte.
La combinaciÌ_n de estas dos actividades hace un tour simplemente perfecto.",Con High Tide los Cabos‰Û_‰Û_‰Û_vive la experiencia !!,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,cabo-pulmo
3219,13/05/13 18:13,publish,High Tide Los Cabos - Cabo San Lucas,"Con High Tide los Cabos‰Û_‰Û_‰Û_vive la experiencia !! Te invitamos a conocer el arte del SUP, el deporte mÌÁs popular entre los amantes de las experiencias nuevas, nuestros guÌ_as te enseÌ±aran la manera correcta de aprender!!
Nuestras lecciones se dan en la bahÌ_a con mejor vista en los Cabos, mientras lo practicas tendrÌÁs la vista perfecta de El Arco de Cabo San Lucas. Durante el tour tendrÌÁs un tiempo para relajarte y disfrutar de un bello snorkel en la piedra Pelicano, conocida por sus abundantes especies marinas. Si no deseas snorkelear hay playas hermosas en las que puedes simplemente nadar o relajarte.
La combinaciÌ_n de estas dos actividades hace un tour simplemente perfecto.",Con High Tide los Cabos‰Û_‰Û_‰Û_vive la experiencia !!,actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,cabo-pulmo
2892,21/03/13 01:10,publish,Playa BahÌ_a El Chileno,"Playa Chileno es una de las pocas playas en Los Cabos con servicios. Ideal para familias, buzos y snorkelistas, sus arrecifes rocosos corren paralelo a la playa con peces tropicales, tortugas marinas, morenas, invertebrados, erizos de mar, gorgonias (abanicos de mar), esponjas y estrellas de mar. Para aquellos que buscan sumergirse bajo el agua, hay una palapa-tienda de buceo ""Acuadeportes Cabo"".","Playa Chileno es una de las pocas playas en Los Cabos con servicios. Ideal para familias, buzos y snorkelistas, sus arrecifes rocosos corren paralelo a la playa con peces tropicales, tortugas marinas, morenas, invertebrados, erizos de mar, gorgonias (abanicos de mar), esponjas y estrellas de mar. Para aquellos que buscan sumergirse bajo el agua, hay una palapa-tienda de buceo ""Acuadeportes Cabo"".",actividades,closed,closed,Playas:playas,cabo-pulmo
2961,21/03/13 01:10,publish,Wide Open,"Experimenta la emociÌ_n de las carreras off-road, corriendo en el asiento del piloto, con la seguridad de nuestros autos construidos y hechos a la medida, siempre bajo la mirada vigilante de nuestros experimentados guÌ_as, un equipo de apoyo profesional.","Experimenta la emociÌ_n de las carreras off-road, corriendo en el asiento del piloto, con la seguridad de nuestros autos contruÌ_dos y hechos a la medida, siempre bajo la mirada vigilante de nuestros experimentados guÌ_as, un equipo de apoyo profesional. ",actividades,closed,closed,Deportes Terrestres:deportes-terrestres,cabo-pulmo
3058,21/03/13 01:11,publish,Villa la Estancia,Gretel Aguilera: gaguilera@villagroup.com.mx,Gretel Aguilera: gaguilera@villagroup.com.mx ,actividades,closed,closed,Bodas:bodas,cabo-pulmo
3057,21/03/13 01:11,publish,"Villa del Palmar Beach Resort & Spa, Los Cabos",Gretel Aguilera: gaguilera@villagroup.com.mx,Gretel Aguilera: gaguilera@villagroup.com.mx,actividades,closed,closed,Bodas:bodas,cabo-pulmo
3056,21/03/13 01:11,publish,Villa del Arco Beach Resort & Spa,Gretel Aguilera: gaguilera@villagroup.com.mx,Gretel Aguilera: gaguilera@villagroup.com.mx ,actividades,closed,closed,Bodas:bodas,cabo-pulmo
2980,21/03/13 01:11,publish,Ultrajewels,"Ultrajewels tiene precios libres de impuestos en artÌ_culos de alta calidad para hombres y mujeres, y es el distribuidor exclusivo de Rolex, Cartier y Tiffany. Sus personal capacitado y servicio al cliente hacen de este un lugar popular en Cabo San Lucas.","Ultrajewels tiene precios libres de impuestos en artÌ_culos de alta calidad para hombres y mujeres, y es el distribuidor exclusivo de Rolex, Cartier y Tiffany. Sus personal capacitado y servicio al cliente hacen de este un lugar popular en Cabo San Lucas.",actividades,closed,closed,Compras:compras,cabo-pulmo
2979,21/03/13 01:11,publish,Ultrafemme,"Ultrafemme es la cadena mÌÁs prestigiosa de tiendas de perfume en MÌ©xico, ofrece un excelente servicio y mÌÁs de 500 marcas de fragancias, cosmÌ©ticos y productos de cuidado de la piel, ademÌÁs de asesoramiento especializado por parte del personal.","Ultrafemme es la cadena mÌÁs prestigiosa de tiendas de perfume en MÌ©xico, ofrece un excelente servicio y mÌÁs de 500 marcas de fragancias, cosmÌ©ticos y productos de cuidado de la piel, ademÌÁs de asesoramiento especializado por parte del personal.",actividades,closed,closed,Compras:compras,cabo-pulmo
2863,21/03/13 01:09,publish,Tsuki Sushi,"Nuestra barra de sushi y Teppan grill atrae a los amantes del sushi con sabores vibrantes y eclÌ©cticos. Chef Goyito San ha creado un entorno japonÌ©s gourmet, donde MÌ©xico tiene una sÌ_lida presencia en la cocina.","Nuestra barra de sushi y Teppan grill atrae a los amantes del sushi con sabores vibrantes y eclÌ©cticos. Chef Goyito San ha creado un entorno japonÌ©s gourmet, donde MÌ©xico tiene una sÌ_lida presencia en la cocina.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
3033,21/03/13 01:11,publish,Tropicat,"Navegue en el Tropicat, el super-catamaran mÌÁs lujosos de Cabo. Incluye vinos de alta calidad, bar con bebidas internacionales, sofisticados canapÌ©s, un paisaje espectacular y sonidos suaves del jazz contemporÌÁneo.","Navegue en el Tropicat, el super-catamaran mÌÁs lujosos de Cabo. Incluye vinos de alta calidad, bar con bebidas internacionales, sofisticados canapÌ©s, un paisaje espectacular y sonidos suaves del jazz contemporÌÁneo.",actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,cabo-pulmo
3044,21/03/13 01:11,publish,Tropicat,"Ì_nase a nosotros para navegar en el PacÌ_fico disfrutar una impresionante puesta de sol a bordo del ""Tropicat"", el catamarÌÁn mÌÁs grande de Cabo. åÊDel 65', escuchando mÌ¼sica suave de hoy y Jazz contemporÌÁneo. El tour cuenta con un bar internacional, servido de los mejores vinos y bocadillos.","Ì_nase a nosotros para navegar en el PacÌ_fico disfrutar una impresionante puesta de sol a bordo del ""Tropicat"", el catamarÌÁn mÌÁs grande de Cabo.  Del 65', escuchando mÌ¼sica suave de hoy y Jazz contemporÌÁneo. El tour cuenta con un bar internacional, servido de los mejores vinos y bocadillos.",actividades,closed,closed,Renta de Yates:renta-de-yates,cabo-pulmo
3023,21/03/13 01:11,publish,Tropical Tours,"Inmersiones tropicales de 80-100 pies. Los buceadores disfrutaran de Chileno Bay, el hogar de los peces loro, peces ÌÁngel, y mucho mÌÁs. Santa MarÌ_a Cove, una ensenada protegida, donde los arrecifes estÌÁn llenos de coloridos peces tropicales.","Inmersiones tropicales de 80-100 pies. Los buceadores disfrutaran de Chileno Bay, el hogar de los peces loro, peces ÌÁngel, y mucho mÌÁs. Santa MarÌ_a Cove, una ensenada protegida, donde los arrecifes estÌÁn llenos de coloridos peces tropicales.",actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,cabo-pulmo
2925,21/03/13 01:10,publish,Travel by Cabo,"Enlaces se compromete a proporcionar los mejores servicios corporativos y de personal de transporte en Los Cabos. Si el transporte se encuentra el aeropuerto, negocios, eventos especiales, viajes, vacaciones o una noche en la ciudad, reciba los mejores servicios de transporte de lujo con chofer.","Enlaces se compromete a proporcionar los mejores servicios corporativos y de personal de transporte en Los Cabos. Si el transporte se encuentra el aeropuerto, negocios, eventos especiales, viajes, vacaciones o una noche en la ciudad, reciba los mejores servicios de transporte de lujo con chofer.",actividades,closed,closed,Eventos:eventos,cabo-pulmo
2914,21/03/13 01:10,publish,Tio Sports,"Nuestro equipo ofrece buceo, snorkeling, kayaks, wave runners, veleo, navegar en catamaran y paseos en paracaÌ_das. El material profesional estÌÁ disponible a peticiÌ_n de todas las actividades antes mencionadas.","Nuestro equipo ofrece buceo, snorkeling, kayaks, wave runners, veleo, navegar en catamaran y paseos en paracaÌ_das. El material profesional estÌÁ disponible a peticiÌ_n de todas las actividades antes mencionadas.",actividades,closed,closed,EcoTours:ecotours,cabo-pulmo
3024,21/03/13 01:11,publish,Tio Sports,"La experiencia del deporte de buceo ""El TÌ_o"" es extraordinaria para los expertos, principiantes y buceadores por igual, con lugares de interÌ©s como los arrecifes de coral negro, la escuelas de peces tropicales, caÌ±ones submarinos, abanicos de mar, cascadas de arena, un barco hundido, y mÌÁs.","La experiencia del deporte de buceo ""El TÌ_o"" es extraordinaria para los expertos, principiantes y buceadores por igual, con lugares de interÌ©s como los arrecifes de coral negro, la escuelas de peces tropicales, caÌ±ones submarinos, abanicos de mar, cascadas de arena, un barco hundido, y mÌÁs.",actividades,closed,closed,Deportes AcuÌÁticos:deportes-acuaticos,cabo-pulmo
2970,21/03/13 01:10,publish,The Tropicana Inn,"El Tropicana sigue siendo un importante lugar popular para los turistas. El animado restaurante y bar, ofrece mÌ¼sica en vivo todas las noches con mariachi y eventos deportivos destacados en la televisiÌ_n por satÌ©lite.","El Tropicana sigue siendo un importante lugar popular para los turistas. El animado restaurante y bar, ofrece mÌ¼sica en vivo todas las noches con mariachi y eventos deportivos destacados en la televisiÌ_n por satÌ©lite.",actividades,closed,closed,Vida Nocturna:vida-nocturna,cabo-pulmo
2862,21/03/13 01:09,publish,The Shrimp Factory,"Nosotros simplemente ofrecemos ""el camarÌ_n mÌÁs grandioso del mundo."" Nuestro menÌ¼ se centra en estos grandes y gordos crustÌÁceos, los servimos endiablados, marinadas en cerveza, empanizados con coco, en fajitas, incluso por el kilo.","Nosotros simplemente ofrecemos ""el camarÌ_n mÌÁs grandioso del mundo."" Nuestro menÌ¼ se centra en estos grandes y gordos crustÌÁceos, los servimos endiablados, marinadas en cerveza, empanizados con coco, en fajitas, incluso por el kilo.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2878,21/03/13 01:09,publish,The Restaurant (Las Ventanas),"En nuestro hermoso comedor, todas las mesas ofrecen vistas espectaculares del Mar de CortÌ©s. Nuestra decoraciÌ_n de inspiraciÌ_n Baja mediterrÌÁnea cuenta con un mural pintado a mano que captura la esencia de Los Cabos.","En nuestro hermoso comedor, todas las mesas ofrecen vistas espectaculares del Mar de CortÌ©s. Nuestra decoraciÌ_n de inspiraciÌ_n Baja mediterrÌÁnea cuenta con un mural pintado a mano que captura la esencia de Los Cabos.
",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2854,21/03/13 01:09,publish,The Passion Club Restaurant & Lounge,El Passion Club Restaurant &amp; Lounge es la pieza central de la cocina del ME Cabo y es el lugar para ver y ser visto. Horario de 6:30 am a 11:30 am (desayuno) y 9 p.m.-04 a.m. (Club).,El Passion Club Restaurant & Lounge es la pieza central de la cocina del ME Cabo y es el lugar para ver y ser visto. Horario de 6:30 AM a 11:30 AM (desayuno) y 9 p.m.-04 a.m. (Club),actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2968,21/03/13 01:10,publish,The Passion Club Bar & Lounge,"The Passion Club, se encuentra ubicado en la terraza superior, la escena mas caliente de la ciudad. Al caer la noche, tome el ritmo por medio del fuego. En temporada, la fusiÌ_n de cocina MEX-MED que se sirve junto con exÌ_ticos cÌ_cteles åÊy tapas. Cuando el DJ hace girar el disco, comienza el baile, y entonces todo puede suceder en el Passion club.","The Passion Club, se encuentra ubicado en la terraza superior, la escena mas caliente de la ciudad. Al caer la noche, tome el ritmo por medio del fuego. En temporada, la fusiÌ_n de cocina MEX-MED que se sirve junto con exÌ_ticos cÌ_cteles  y tapas. Cuando el DJ hace girar el disco, comienza el baile, y entonces todo puede suceder en el Passion club.",actividades,closed,closed,Vida Nocturna:vida-nocturna,cabo-pulmo
2880,21/03/13 01:09,publish,The Palapa Bar & Grill (Esperanza),Situada en un pequeÌ±o acantilado sobre una playa apartada servimos comidas y cenas mexicanas y estadounidenses todos los dÌ_as. Nuestro ambiente informal se siente como un buen cambio comparado con los restaurantes formales mÌÁs tradicionales de Los Cabos.,Situada en un pequeÌ±o acantilado sobre una playa apartada servimos comidas y cenas mexicanas y estadounidenses todos los dÌ_as. Nuestro ambiente informal se siente como un buen cambio comparado con los restaurantes formales mÌÁs tradicionales de Los Cabos.,actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2876,21/03/13 01:09,publish,The Palapa (Melia Cabo Real),"Situado junto a la piscina, podrÌÁ disfrutar de un delicioso buffet para el desayuno y el almuerzo con algunos de los mejores platillos de pescados y mariscos en Cabo San Lucas mientras se relaja en una de las palapas mÌÁs grandes de Los Cabos.","Situado junto a la piscina, podrÌÁ disfrutar de un delicioso buffet para el desayuno y el almuerzo con algunos de los mejores platillos de pescados y mariscos en Cabo San Lucas mientras se relaja en una de las palapas mÌÁs grandes de Los Cabos.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2861,21/03/13 01:09,publish,The Office,"Un windsurfista puso un letrero que decÌ_a ""oficina"" cerca de nuestro restaurante hace unos aÌ±os refiriÌ©ndose a su negocio de alquiler de tablas de surf. La gente lo confundiÌ_ con el nombre del restaurante y ahora somos un lugar de visita obligada para relajarse despuÌ©s de un ""duro"" dÌ_a.","Un windsurfista puso un letrero que decÌ_a ""oficina"" cerca de nuestro restaurante hace unos aÌ±os refiriÌ©ndose a su negocio de alquiler de tablas de surf. La gente lo confundiÌ_ con el nombre del restaurante y ahora somos un lugar de visita obligada para relajarse despuÌ©s de un ""duro"" dÌ_a.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2965,21/03/13 01:10,publish,The Giggling Marlin Bar & Grille,"The Giggling Marlin Bar &amp; Grill, es un punto de referencia situado en el centro de la ciudad. Este restaurante, bar y discoteca es bien conocido como uno de los mejores lugares para la fiesta.","The Giggling Marlin Bar & Grill, es un punto de referencia situado en el centro de la ciudad. Este restaurante, bar y discoteca es bien conocido como uno de los mejores lugares para la fiesta.",actividades,closed,closed,Vida Nocturna:vida-nocturna,cabo-pulmo
2836,21/03/13 01:09,publish,The Deck,"The Deck enciende la parrilla y sirve comida a diario a orilla de la playa. Refugiese del sol, refrÌ©squese y deleitese con nuestro grill.","The Deck enciende la parrilla y sirve comida a diario a orilla de la playa. Refugiese del sol, refrÌ©squese y deleitese con nuestro grill.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2921,21/03/13 01:10,publish,Terramar,"Nosotros nos encargamos de todas sus reservaciones para actividades antes de la llegada de su grupo. Las actividades incluyen nuestros Baja Outback activo y eco-tours educativos, nadar con los delfines, ATV tours, tours canopy zip-line ... todo sobre la exploraciÌ_n de la naturaleza y la ecologÌ_a de Los Cabos.","Nosotros nos encargamos de todas sus reservaciones para actividades antes de la llegada de su grupo. Las actividades incluyen nuestros Baja Outback activo y eco-tours educativos, nadar con los delfines, ATV tours, tours canopy zip-line ... todo sobre la exploraciÌ_n de la naturaleza y la ecologÌ_a de Los Cabos.",actividades,closed,closed,EcoTours:ecotours,cabo-pulmo
2936,21/03/13 01:10,publish,Terramar,"Somos un DMC de servicio completo con sede en Los Cabos, MÌ©xico y nos enorgullece celebrar 15 aÌ±os de trabajo en equipo y tener crecimiento constante en innovaciÌ_n. Los incentivos de trabajo incluyen diversiÌ_n, viajes, eventos especiales, regalos, transporte y mÌÁs.","Somos un DMC de servicio completo con sede en Los Cabos, MÌ©xico y nos enorgullece celebrar 15 aÌ±os de trabajo en equipo y tener crecimiento constante en innovaciÌ_n. Los incentivos de trabajo incluyen diversion, viajes, eventos especiales, regalos, transporte y mÌÁs.",actividades,closed,closed,Eventos:eventos,cabo-pulmo
2868,21/03/13 01:09,publish,Tequila Restaurant & Agave Lounge,"Nuestro restaurante y patio iluminado con luz de velas y adornado con ÌÁrboles fragantes, le invitarÌÁ a permanecer durante horas. Saboreando una extensa carta de vinos y mÌÁs de cincuenta tipos de tequila.","Nuestro restaurante y patio iluminado con luz de velas y adornado con ÌÁrboles fragantes, le invitarÌÁ a permanecer durante horas. Saboreando una extensa carta de vinos y mÌÁs de cincuenta tipos de tequila.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
3009,21/03/13 01:11,publish,Temptation Resort & Spa Los Cabos,"En nuestro Spa Sensation SpÌÁ, con tres cabinas dobles esperando a las parejas, mientras que dos cabinas individuales te permiten estar en solitario. Un sauna disponible para todos, baÌ±o de vapor, duchas a presiÌ_n, cabina con ducha Vichy y una espectacular vista al mar, se cuenta tambiÌ©n con cabina para tratamientos faciales.","En nuestro Spa Sensation SpÌÁ, con tres cabinas dobles esperando a las parejas, mientras que dos cabinas individuales te permiten estar en solitario. Un sauna disponible para todos, baÌ±o de vapor, duchas a presiÌ_n, cabina con ducha Vichy y una espectacular vista al mar, se cuenta tambiÌ©n con cabina para tratamientos faciales.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
2860,21/03/13 01:09,publish,Sunset Da Mona Lisa,"Nuestro restaurante se encuentra en una punta que se asoma al mar. Le agasajarÌÁ disfrutar åÊde exÌ_ticos platillos y mucho mÌÁs, mientras contempla las vistas panorÌÁmicas al El Arco desde el comedor acristalado Ì_ desde un amplio jardÌ_n con terraza.","Nuestro restaurante se encuentra en una punta que se asoma al mar. Le agasajarÌÁ disfrutar  de exÌ_ticos platillos y mucho mÌÁs, mientras contempla las vistas panorÌÁmicas al El Arco desde el comedor acristalado Ì_ desde un amplio jardÌ_n con terraza.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2919,21/03/13 01:10,publish,SunRider Adventures,"Una alternativa en Cabo para cruceros en barco y charters, le espera con un servicio inmejorable y gran hospitalidad. Nuestro crucero es el Ì¼nico que ofrece un restaurante a bordo, buceo, avistamiento de ballenas, tours y puestas de sol entre otras actividades. Excursiones privadas y en general son la bienvenidas.","Una alternativa en Cabo para cruceros en barco y charters, le espera con un servicio inmejorable y gran hospitalidad. Nuestro crucero es el Ì¼nico que ofrece un restaurante a bordo, buceo, avistamiento de ballenas, tours y puestas de sol entre otras actividades. Excursiones privadas y en general son la bienvenidas.",actividades,closed,closed,EcoTours:ecotours,cabo-pulmo
3000,21/03/13 01:11,publish,SueÌ±os del Mar Spa en Zoetry Resorts,"SueÌ±os del Mar Spa ofrece un menÌ¼ completo de tratamientos corporales y terapias de rejuvenecimiento incluyendo anÌÁlisis y personalizaciÌ_n de faciales; tratamientos de revitalizaciÌ_n y desintoxicaciÌ_n, masajes Ì¼nicos y tratamientos corporales de la casa, utilizando productos de la prestigiada marca Natura Bisse.
Todos nuestros servicios incluyen esencias de aromaterapia que pondrÌÁn a su cuerpo y su mente en perfecta armonÌ_a. Usando elementos de la madre Tierra y ancestrales tradiciones de sanaciÌ_n, nuestros tratamientos proveen una completa experiencia a los sentidos.
SueÌ±os del Mar Spa cuenta con 7 cabinas para tratamientos; ademÌÁs de palapas especiales ubicadas en la playa, sauna, vapor, jacuzzi; lockers para hombre y para mujeres; servicios de belleza.
El gimnasio ofrece una gama completa de aparatos de ejercicio cardiovasculares incluyendo pesas, caminadoras y escaladoras.","SueÌ±os del Mar Spa ofrece un menÌ¼ completo de tratamientos corporales y terapias de rejuvenecimiento incluyendo anÌÁlisis y personalizaciÌ_n de faciales; tratamientos de revitalizaciÌ_n y desintoxicaciÌ_n, masajes Ì¼nicos y tratamientos corporales de la casa, utilizando productos de la prestigiada marca Natura Bisse.
Todos nuestros servicios incluyen esencias de aromaterapia que pondrÌÁn a su cuerpo y su mente en perfecta armonÌ_a. Usando elementos de la madre Tierra y ancestrales tradiciones de sanaciÌ_n, nuestros tratamientos proveen una completa experiencia a los sentidos. 
SueÌ±os del Mar Spa cuenta con 7 cabinas para tratamientos; ademÌÁs de palapas especiales ubicadas en la playa, sauna, vapor, jacuzzi; lockers para hombre y para mujeres; servicios de belleza.
El gimnasio ofrece una gama completa de aparatos de ejercicio cardiovasculares incluyendo pesas, caminadoras y escaladoras.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
3013,21/03/13 01:11,publish,Sparitual at Cabo Villas Beach Resort & Spa,"Bienvenido a SPARITUAL - su santuario, su lugar de serenidad. AquÌ_ en SPARITUAL estamos comprometidos a proveerle de salud y bienestar integral, le atiende en un entorno que integra mÌ©todos tradicionales como convencionales y holÌ_sticos, es una experiencia sensorial definitiva.","Bienvenido a SPARITUAL - su santuario, su lugar de serenidad. AquÌ_ en SPARITUAL estamos comprometidos a proveerle de salud y bienestar integral, le atiende en un entorno que integra mÌ©todos tradicionales como convencionales y holÌ_sticos, es una experiencia sensorial definitiva.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
2995,21/03/13 01:11,publish,Spa at Esperanza,"El Spa de Esperanza utiliza frutas frescas, verduras y åÊhierbas de mar para renovar, rejuvenecer, relajar y consentir a sus huÌ©spedes. Una visita a la Cueva de vapor es una verdadera experiencia, asÌ_ como un baÌ±o en la piscina de agua caliente.","El Spa de Esperanza utiliza frutas frescas, verduras y  hierbas de mar para renovar, rejuvenecer, relajar y consentir a sus huÌ©spedes. Una visita a la Cueva de vapor es una verdadera experiencia, asÌ_ como un baÌ±o en la piscina de agua caliente.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
2957,21/03/13 01:10,publish,Skydive El Sol,"AquÌ_ estÌÁ tu oportunidad, salta en paracaÌ_das desde 13.000 pies con una caÌ_da libre de 1 minuto, luego un canopy 5-minutos un aterrizaje suave en la playa, salto de 2, con instructores certificados USPA.","AquÌ_ estÌÁ tu oportunidad, salta en paracaÌ_das desde 13.000 pies con una caÌ_da libre de 1 minuto, luego un canopy 5-minutos un aterrizaje suave en la playa, salto de 2, con instructores certificados USPA.",actividades,closed,closed,Deportes Terrestres:deportes-terrestres,cabo-pulmo
2962,21/03/13 01:10,publish,Sierra Buggies,"Venga a explorar la Baja a bordo de un Spider 650 cc en el hermoso entorno rural de la reserva de la biÌ_sfera protegida por la UNESCO, conduciendo por pistas de montaÌ±a y lechos de rÌ_os secos, y luego nadar en uno de los estanques de agua dulce escondido de la sierra.","Venga a explorar la Baja a bordo de un Spider 650 cc en el hermoso entorno rural de la reserva de la biosfera protegida por la UNESCO, conduciendo por pistas de montaÌ±a y lechos de rÌ_os secos, y luego nadar en uno de los estanques de agua dulce escondido de la sierra.",actividades,closed,closed,Deportes Terrestres:deportes-terrestres,cabo-pulmo
3008,21/03/13 01:11,publish,Sheraton Hacienda del Mar Resort & Spa,"El Cactus Spa, unifica el mar y el Spa en muchos de sus tratamientos, entre los mÌÁs populares es la esencia de exfoliaciÌ_n y promover el rejuvenecimiento celular con aromas de pachuli, cilantro y geranio.","El Cactus Spa, unifica el mar y el SpÌÁ en muchos de sus tratamientos, entre los mÌÁs populares es la escencia de exfoliaciÌ_n y promover el rejuvenecimiento celular con aromas de pachuli, cilantro y geranio.",actividades,closed,closed,Spas y Belleza:spas-y-belleza,cabo-pulmo
2859,21/03/13 01:09,publish,Ruth's Chris Steak House,"Conocido en todo el mundo, servimos los cortes premium preferidos de los EE.UU., asÌ_ como una sorprendente selecciÌ_n de opciones de pescados y mariscos. Disfrute de nuestro plato de carnes, pescados y mariscos.","Conocido en todo el mundo, servimos los cortes premium preferidos de los EE.UU., asÌ_ como una sorprendente selecciÌ_n de opciones de pescados y mariscos. Disfrute de nuestro plato de carnes, pescados y mariscos.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2978,21/03/13 01:11,publish,Royal Jewelers,"Royal Jewelers es donde encontrarÌÁ abundancia de diamantes, asÌ_ como los raros ammolites tipo Ì_palo, una de las tres gemas creadas por los procesos de la vida, y aunque son poco frecuentes, vienen en una variedad de colores.","Royal Jewelers es donde encontrarÌÁ abundancia de diamantes, asÌ_ como los raros ammolites tipo Ì_palo, una de las tres gemas creadas por los procesos de la vida, y aunque son poco frecuentes, vienen en una variedad de colores.",actividades,closed,closed,Compras:compras,cabo-pulmo
2879,21/03/13 01:09,publish,Rosato (Fiesta Americana),"Con elegante y suave luz la cocina del norte de Italia, nuestra ""trattoria"" ofrece una vista maravillosa de noche en el Mar de CortÌ©s, con dos comedores y asientos en la terraza. El menÌ¼ se especializa en mariscos y comida italiana del norte.","Con elegante y suave luz la cocina del norte de Italia, nuestra ""trattoria"" ofrece una vista maravillosa de noche en el Mar de CortÌ©s, con dos comedores y asientos en la terraza. El menÌ¼ se especializa en mariscos y comida italiana del norte.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2858,21/03/13 01:09,publish,Romeo & Julieta Ristorante,"AquÌ_ el ambiente es relajado y acogedor, mientras que la comida es excelente y asequible. Disfrute de nuestro menÌ¼ lleno de deleites como lasagna al forno, pesto de espaguetis y pizzas artesanales. Viva Italia!","AquÌ_ el ambiente es relajado y acogedor, mientras que la comida es excelente y asequible. Disfrute de nuestro menÌ¼ lleno de deleites como lasagna al forno, pesto de espaguetis y pizzas artesanales. Viva Italia!",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
2857,21/03/13 01:09,publish,Ristorante Capo San Giovanni,"Este es un restaurante gourmet atendido por sus dueÌ±os que sirve cocina italiana estilo sureÌ±o, con mÌ¼sica en vivo, en un ambiente romÌÁntico con flores en el patio, incluso una presentaciÌ_n de diapositivas con fotografÌ_as espectaculares de Italia.","Este es un restaurante gourmet atendido por sus dueÌ±os que sirve cocina italiana estilo sureÌ±o, con mÌ¼sica en vivo, en un ambiente romÌÁntico con flores en el patio, incluso una presentaciÌ_n de diapositivas con fotografÌ_as espectaculares de Italia.",actividades,closed,closed,Restaurantes:restaurantes,cabo-pulmo
3019,21/03/13 01:11,publish,Redrum Sportfishing,"Flota de pesca deportiva Redrum, con yates de 28 'a 54' y capacidad desde 4 hasta 12 personas. contamos con tripulaciÌ_n profesional y experimentada, bilingÌ¼e. Equipo de clase mundial, cebo fresco, vivo, instrucciÌ_n personal... en fÌ_n todo lo que usted necesite.","flota de pesca deportiva Redrum, con yates de 28 'a 54' y capacidad desde 4 hasta 12 personas. contamos con tripulaciÌ_n profesional y experimentada, bilingÌ¼e. Equipo de clase mundial, cebo fresco, vivo, instrucciÌ_n personal... en fÌ_n todo lo que usted necesite.",actividades,closed,closed,Pesca:pesca,cabo-pulmo
